id,premise,hypothesis,lang_abv,language,label
3aaaa47369,นี่คือวิธีที่เลนนี่บรูซเริ่มต้นคำพูดของเขา - และฉันมีพื้นฐานมาจากความทรงจำที่เลวร้าย - ลำดับของอาชญากรรมโรคความทุกข์ทรมานและความตายที่ฉันพบใน Albert Schweitzer และ J. เอ็ดการ์ใช้เวลาในธุรกิจของฮูเวอร์,ขออภัย Braj,th,Thai,0
35a56279e4,"Oh, und wenn Sie versuchen, es aus Ihrem Geschäft herauszuholen, zahlen Sie mit einem Arm oder einem Bein","Wenn Sie einen kleinen Teil des Geschäfts verlassen, können Sie tatsächlich viel Geld sparen.",de,German,2
c2b0d39019,Das Rathaus von Beaks Arts wurde durch ein nahe gelegenes Regierungszentrum ersetzt.,Das Rathaus wurde durch ein Regierungszentrum ersetzt.,de,German,0
b036b2d5c9,Или посетите домашнюю страницу JV Worldwide Online,Сайт GAO находится в домене .org.,ru,Russian,1
6f587f6750,لیکن وہ فیلڈ ہینڈ کی طرح منقسم تھے اور گھر کے بچے اس طرح تھے۔,وہ اس پر اتفاق نہیں کرسکتا تھا کہ باہر کون کام کرے گا اور کون مکان کی دیکھ بھال کرے گا۔,ur,Urdu,0
f799284326,اگر آپ ہارورڈ اسکوائر کے لئے شام کا متبادل ڈھونڈ رہے ہیں تو ، کیپبری اسٹریٹ کے نچلے حصے میں ہسپانوی ذائقے آئن مین اسکوائر کی طرف گامزن ہیں۔,رات کے وقت ہارورڈ اسکوائر خطرناک ہے۔,ur,Urdu,1
4db555d838,فتح قبطان الدم رأسه وهز رأسه بصمت لتحية له.,قبطاني ينحني بصمت,ar,Arabic,1
7aedc43c5e,ہاں ، اب آپ نہیں کر سکتے؟ وہ رو پڑی۔,اس نے کبھی بھی پوچھ گچھ نہیں کی کیونکہ وہ ہمیشہ خاموش رہا,ur,Urdu,2
2b3f1f47f4,سيمثل رئيس جمعية طب الأسنان في إنديانا أول جمعية طب أسنان في البلاد للوفاء بهذا الالتزام تجاه كلية طب الأسنان,وعدت جمعية طب الأسنان في إنديانا بمبلغ مليون دولار لكلية طب الأسنان.,ar,Arabic,1
d9339278b8,"Viele wurden unter dem Einfluss getötet oder schwer verletzt, andere waren jedoch weitgehend unzufrieden.",Nur 10 Menschen wurden durch den Aufprall leicht verletzt.,de,German,1
7b2f447220,方框线显示了所有邮递员的福利水平，而菱形线则表明了将工作转移到另一面的技术弊端（如果否定的话）。,这些行计算出邮件的利润水平为百分之十。,zh,Chinese,1
13b4171861,"Walakini, nikilinganisha jengo la RCA Hood na jengo la Pan Am (leo MetLife) Pan Griffas, hakuna shaka ni nani aliye mjenzi mbunifu zaidi.",Kitambaa cha Rood RCA kilikuwa cha ubunifu.,sw,Swahili,1
917fe7941b,Haijulikani kwa wakati huu ni nini atakachofanya baada ya kuacha kazi hiyo.,AICPA imekuwa ikifanya kazi kwa mwaka mmoja uliopita.,sw,Swahili,0
d4bb4c3d8c,Рекомендуются только походы с гидом под руководством местных гидов.,"Вероятно, вам следует использовать только одно руководство.",ru,Russian,0
eb858b71cf,لكن في القرون السابقة ، تم مطاردة القراصنة الكاريبيين ، بعيدًا عن قبضة السيادة الاستعمارية في هافانا وسان خوان في بورتوريكو ومدينة بنما ، أقرب موقع استعماري.,كان هناك قراصنة في منطقة البحر الكاريبي.,ar,Arabic,0
de155442d3,تخيل كيف يبدو سائق الجرافة عند تمهيد الطريق لمشروع ما. مرحبا لويد,يمكنك تخيل سائق جرافة.,ar,Arabic,0
1c4628c75d,Lợi ích quan trọng nhất khi trở thành thành viên của Hiệp hội Audubon Quốc gia là bạn không nhận được gì ngay lập tức.,Không có lợi ích gì khi trở thành thành viên của Hiệp hội Audubon Quốc gia.,vi,Vietnamese,2
de7f1432ec,Sullivan invoca el mantra de la igualdad de trato como si fuera el final de las discusiones.,Sullivan usa el mismo mantra curativo después de que Argument se siente perdido.,es,Spanish,1
f475aef979,یہ مزدور پھنسے ہوئے نہیں تھے ، اس کے باوجود بالائی منزل پر رہنے والے زیادہ تر لوگوں کے برعکس ، وہ اثر کے فورا immediately بعد نہیں اٹھ پائے۔,کچھ کارکنوں کا خیال ہے کہ صورتحال اور بڑھ نہیں سکے گی۔,ur,Urdu,1
2058277dd4,Πριν από μερικά χρόνια ήμουν φοιτητής εκεί και πέρασα ένα εξάμηνο σπουδάζοντας στο εξωτερικό στο Λονδίνο,Δεν σπούδασα ποτέ στο εξωτερικό.,el,Greek,2
8023624bb8,كما يحدث ، بالطبع ، تمتلك بريطانيا لهجات إنجليزية أكثر وضوحًا من أمريكا الشمالية ، وأي شخص يقضي وقتًا في الاستماع إليها يعرف أن بعضها غير مفهوم بشكل متبادل.,لهجات أمريكا الشمالية وبريطانيا متطابقة تمامًا ، ولا يمكن للناس التفريق بينهما.,ar,Arabic,2
38b866eb53,"Nhà ga đã được sơ tán, và cảnh sát đã khám xét các bộ phận khác nhau của súng, đạn dược và quân dụng trong túi của người đàn ông.",Cảnh sát tìm thấy một chai nước trong túi đã kiểm tra của người đàn ông.,vi,Vietnamese,1
d1bacfae88,ไม่มีใครคาดคิดว่าตัวแทนขององค์กรจะขู่ว่าจะนั่งลงและตะโกนเสียงดังใส่รัฐมนตรีกระทรวงแรงงานสหรัฐฯ,ไม่มีใครคาดคิดว่าจะมีเสียงตะโกนของตัวแทนขององค์กร,th,Thai,0
ab05671ca6,"Χτισμένο το 688–691 μ.Χ., είναι διακοσμημένο με χιλιάδες εξαίρετα, κυρίως μπλε και κίτρινα, περσικά κεραμικά πλακάκια, με κορανικές επιγραφές στο υπέρθυρο.",Υπάρχουν πολλά μικρά πλακάκια.,el,Greek,0
ac7cff781f,"Някои от функциите на концентрация-отговор, използвани в този анализ на усилването, са получени от подобни краткосрочни проучвания.","Използвани са само данни, събрани чрез дългосрочни проучвания.",bg,Bulgarian,2
40d7b4b8cd,Y creo que es una pista molecular de que la biosfera se convierte en un régimen vivo para un grupo de genealogistas de proliferación sucesiva.,La biosfera cambia según la temperatura.,es,Spanish,1
f2d81d4071,یہ وہ جگہ ہے جہاں سیدویک ٹکٹ ماسٹر کے لین دین کے صفحات کا URL ریکارڈ کرتا ہے ، جہاں آپ مخصوص شو کے لئے ٹکٹ خریدتے ہیں۔,فٹ پاتھ آئی ٹی نے میوزک ریکارڈ کیا۔,ur,Urdu,1
dddcfe933f,Así que normalmente nos encontramos en la cabaña de nuestro tío en el lago y nos quedamos allí unos días.,Nunca fuimos a la cabaña.,es,Spanish,2
6736edc4f9,Diğer danışmanlar bu endişeyi dile getirdi.,Sadece bir danışman plan hakkında endişelenmedi.,tr,Turkish,1
75317c4ea4,"Anh ta đã đến Pakistan nhưng được hỏi liệu anh ta có đi đến các nước láng giềng hay không, trong khi ở Pakistan (Pakistan là con đường bình thường để đến một trại huấn luyện ở Afghanistan).","Ở Afghanistan, việc những kẻ khủng bố đi qua Pakistan không phải là hiếm.",vi,Vietnamese,0
40c96e6b17,这位老太太过去常常说她的姐姐和姐夫是如何决定搬迁到奥古斯塔的，并被当作白人对待。,奶奶的姐姐是白人，已经搬到了德克萨斯州。,zh,Chinese,2
3e8557c90c,他们的要求在规模和复杂性上都非常小。,与替代方案相比，它们的要求宽松。,zh,Chinese,0
56b7f0867e,Haraka kuwapeleka mashua. Ukimya wa kushangaza uliijaza meli hiyo na tuhuma za kujisalimisha ghafla.,Wafanyikazi wote wa meli walishangaa wakati wa mavuno.,sw,Swahili,0
4b6941eff2,Ama seni görmek isteyen Yaşlı Kurt hakkında olacak.,Seninle Yaşlı Kurt hakkında konuşmak istiyor.,tr,Turkish,0
1bb9464ad7,"Xem Báo cáo Thẩm vấn và Tình báo KSM, ngày 1 tháng 7 năm 2003; 5 tháng 9 năm 2003.","Năm 2003, KSM đã bị thẩm vấn.",vi,Vietnamese,0
7f42447da8,"Tamam, öyleyse inanalım, belki beş günlük bir bekleme süresi ya da bu şeyler geçerli olabilir",Gitmelerine izin vermeden önce onları beş dakika nasıl tutarsınız?,tr,Turkish,2
69b87411e3,في الوقت نفسه ، كان المجتمع في المملكة العربية السعودية مكانًا يجمع فيه تنظيم القاعدة الأموال مباشرة من الأفراد ومن خلال التبرعات.,القاعدة لم تتلق أي أموال من السعوديين.,ar,Arabic,2
fe1757b3cb,"Сегодня гости ток-шоу часто проходят полный курс обучения тому, как уйти с рук, отвечая на вопрос, и даже трехлетний ребенок может найти отличную реплику в магазине.","Гости ток-шоу знают, как не отвечают на вопросы.",ru,Russian,0
4c7f96b84b,如今，旅游者来这里是为了短暂的迁徙，而在巴厘岛各地，标准和价格都在稳步提高。,旅游团去巴厘岛看寺庙,zh,Chinese,1
e76f0873f4,"Si está molesto, se sentirá mareado.",El calor extremo puede causar mareos en algunos casos.,es,Spanish,0
087a2f1635,Sababu iliyotolewa mara chache sana ni kuzingatia ubora wa ndani.,"Programu ya ""msingi wa nyumba"" haina umuhimu sana.",sw,Swahili,1
9d7d0d2973,Kanuni za FDA hazifanya iwe ngumu zaidi kwa watu wazima kununua sigara.,"Kulingana na kanuni za FDA, sio ngumu kwa watu wazima kununua sigara pia.",sw,Swahili,0
2bfe26bf8e,"Même avec la générosité continue des donateurs, le musée a des programmes et des opérations qui ne sont pas financés chaque année.",Le musée atteint toujours ses objectifs de financement.,fr,French,2
7b615a3020,"За ваш вклад в кампанию в размере 100 долларов или более вы и ваш гость приглашаетесь на специальный прием в Heron Hall во вторник, 23 марта 2000 г. с 17:30 до 20:00.","Вы должны пожертвовать не менее 10 000 долларов, чтобы получить приглашение на прием.",ru,Russian,2
65f98de4b2,ہمارا چڑیا گھر بائیو ماس کے تصور کو استعمال کرتے ہوئے ڈیزائن کیا گیا تھا ، جو قدرتی رہائش گاہ کی حوصلہ افزائی کرتا ہے۔,بایوس جانوروں کے قدرتی ماحول کو متحد کرتا ہے۔,ur,Urdu,0
8a81d24f0d,ہمارے 85 ویں سال کے جشن کے لئے آپ کا تحفہ اہم ہے۔,ہماری ہر تحفہ آپ کی طرح اہم نہیں ہے,ur,Urdu,1
2e5947b3a9,"In Kapitel 5 haben wir die Besuche Südostasiens von Nawaf Al Hazmi, Khalid Al Mihdhar und anderen im Januar 2000 im ersten Teil des Flugzeugbetriebs beschrieben.",Khalid Al Mihdhar reiste nie.,de,German,2
eeedfc4424,"Nationalitäten und ethnische Gruppen sind so selbstbewusst und zufrieden mit sich selbst, dass ethnische Nebenwahlen entweder von kieselartigen Elefanten abweichen oder als Freizeit- oder sogar Zierelefanten angenommen werden.",Einige ethnische Gruppen haben ein hohes Selbstwertgefühl.,de,German,0
7ccb75ff9d,Ω παρακαλώ. Υπήρχε πραγματική ανησυχία στη φωνή του.,Η φωνή του έδειξε την ανησυχία της.,el,Greek,0
d29cd6a717,Chini ya daraja ndani ya bandari kuna kisiwa kidogo kinachoitwa Potter Island.,Pango la mfinyanzi liko umbali wa maili tatu tu,sw,Swahili,1
c5f055c532,"Có một Bảo tàng Lịch sử Quốc gia với một bộ sưu tập các đồ tạo tác có từ thời cổ đại, gần Sintagama ở Quảng trường Koloktroni.",Bảo tàng Lịch sử Quốc gia chỉ có những món đồ hiện đại.,vi,Vietnamese,2
c044e1888c,اس سے پہلے کہ ہم دوسرا آدھا میل طے کریں۔ Wolverstone نے مرئی طور پر لعنت بھیج دی ، پھر اچانک اوپر دیکھا۔,خاموش رہنے سے ، ولورین اسٹون کو لگا کہ کسی حد تک اس کا حصول ناممکن ہے,ur,Urdu,2
5b2cc95e8e,"Определенное облако, подобное нашей биосфере, попадает в кинетическую сеть, возможно, весьма необычных молекулярно-сложных существ, которые образуются в процессе эволюции облака.",Некоторые химические соединения образуются в вулканических облаках.,ru,Russian,1
9973c1015d,Ως μέλος της Δημοτικής Βιβλιοθήκης Friends of the Free Library θα λάβετε μια τριμηνιαία εφημερίδα που θα σας ενημερώνει για τα γεγονότα και τη νομοθεσία της βιβλιοθήκης.,Τα μέλη του Citywide Friends of Free Library λαμβάνουν ενημερωτικά δελτία τέσσερις φορές το χρόνο.,el,Greek,0
672fca7bdb,"Aunque los miembros de la junta de CVR trataron el dinero como un préstamo, no como una subvención, su voto fue unánime sobre la solicitud de Milan y Ralph después de la reunión.",Los miembros de la junta de CVR nunca pensaron en dar fondos en forma de subvenciones.,es,Spanish,0
58e9704455,"Προέρχονταν από το μικρό χωριό San Agustín Acolman, κοντά στην πυραμίδα Teotihuacán.",Το San Agustin Akolman είναι ένα χωριό κοντά στο Teotihuacan.,el,Greek,0
b99cab21c4,Newsweek souligne jusqu'où l'industrie de la lutte ira pour attirer les fans.,L'industrie de la lutte professionnelle a été exposée par Newsweek concernant l'engagement de ses fans.,fr,French,0
c257492699,"... почему у них такое чувство собственного достоинства, что они ценят дружбу с ворами и убийцами.",Некоторые из его друзей - воры и убийцы.,ru,Russian,0
0971772c73,نشأت في عام 5O عندما كنت طفلاً ، واحدة من أسعد ذكرياتي هي حضور الإنتاج المسرحي المدني.,"إنتاجي المسرحي الرعوي المفضل هو ""الجميلة والوحش"".",ar,Arabic,1
c6ec139d23,Пъзелите също са забавни и образователни.,Пъзелите са две неща.,bg,Bulgarian,0
3cdfe585bc,"Σε ένα πεδίο μπορείτε να ακούσετε κάποιον να λέει: Σήμερα πρέπει να διαχωρίσουμε αυτούς τους ταύρους οργώματος, που σημαίνει να διαχωρίσουμε αυτούς που θα μεταφερθούν.",Οι άνθρωποι δεν μιλούν στα αγροκτήματα.,el,Greek,2
21e650797c,每年七月，我们都会在协会组织的印第安纳历史节上庆祝我们的民族遗产。,我们十二月假期。,zh,Chinese,2
f330725051,是的，它们将超越风暴。,他们容易滑倒。,zh,Chinese,1
52dfae3cbb,"Je vous assure, monsieur, que j'ai été pleinement informé de tout cela.","C'est la mort de l'inspecteur, dont j'ai été informé.",fr,French,1
474f196bc8,"Sakinlerinden bazıları, Kanada Pasifik Demiryolunun inşasına yardım eden cesur işçilerin soyundan geliyor.","Kimse Kanada Pasifik Demiryolunu inşa etmedi, uzaylılar tarafından inşa edildi.",tr,Turkish,2
e8de3e5b81,"Мы привыкли слышать, как американские компании жалуются на иностранную конкуренцию, которую объявила Kodak, потому что ее поражение считается просто очередным нытьем.",Американские компании стремятся конкурировать с иностранцами.,ru,Russian,2
52b76bfe76,"Κατά τη διάρκεια των ετών προσχολικής και πρωτοβάθμιας εκπαίδευσης, η σκέψη συνδέεται σε μεγάλο βαθμό με το εδώ και το τώρα.",Τα παιδιά προσχολικής ηλικίας δεν μπορούν να δουν το μέλλον.,el,Greek,1
01bb627264,وكنت أقوم بعمل جيد ، وكان هذا كل شيء!,بعد أن قلت نعم ، انتهى الأمر.,ar,Arabic,0
79c303cb90,"Les coûts techniques, dus au travail effectué par une partie qui peut le faire à un coût plus élevé, sont également calculés comme auparavant.",Ils ne comprenaient pas comment calculer les frais de fonctionnement techniques.,fr,French,2
f7782bea65,Aksine bu onun heyecanını artırdı.,Coşkusunu düşürdü.,tr,Turkish,2
d70f2397f2,قال لي بالضبط ما يحتاجه واليوم هو بحاجة إليه.,قالوا لي إنه ضروري.,ar,Arabic,0
ffb16f425e,"Мы добились значительного прогресса во многих областях работы GAO, которые нуждаются в улучшении, и будем продолжать это делать.",Мы работаем над улучшением некоторых областей в GAO.,ru,Russian,0
589856026a,"Като член на Вътрешния кръг ще получите специална покана до избрано място по време на конгреса и за вечери, приеми и дейности през цялата седмица.",Членовете на вътрешния кръг получават различни бонуси.,bg,Bulgarian,0
9fa5e11858,"Land ist alles, Herr, Herrscher ist nichts.",Das Land ist souverän.,de,German,0
fb07c7547d,Το όνομά του είναι Amali που σημαίνει ελπίδα - και είναι σίγουρα ένας εκπληκτικός εκπρόσωπος της ελπίδας ότι το IZS θα πρέπει να συνεχίσει τις προσπάθειές του για τη διατήρηση των αφρικανικών ελεφάντων στο ζωολογικό κήπο και την άγρια ​​φύση.,Το IZS βοηθά τους αφρικανούς ελέφαντες κυνηγώντας τους αρπακτικούς.,el,Greek,1
41ebe4da12,"Les commentaires éducatifs du programme encouragent le respect de la réglementation et peuvent empêcher une utilisation abusive à l'avenir, car les médecins savent que HIC surveille les réclamations sur une base annuelle.",Seul un remboursement de cinq cents dollars par an est autorisé.,fr,French,1
7e4c8619b9,"Tuy nhiên, SAB gần đây được tài liệu hỗ trợ giải quyết vấn đề này (Rossi và cộng sự).",SAB đã nói về tầm quan trọng của nó đối với đất nước.,vi,Vietnamese,1
a4c491af2a,"Έτσι, όταν το ΡΡ βρίσκεται σε υψηλές συγκεντρώσεις, διακόπτει τον δικό του ανασυνδυασμό.","Όταν οι συγκεντρώσεις PP είναι υψηλές, η ανασύσταση σταματά.",el,Greek,0
bc05d8490d,"Tiene tres sitios de peregrinación que atienden a Meru, dedicados a Brahma, Shiva y Vishnu.",Todos los templos adoran a Mahoma.,es,Spanish,2
9b76f88a77,"Моя бабушка рассказывала мне много разных историй о своей юности, семье и о том, как она жила в те дни.",Рассказы бабушки меня почти удовлетворили.,ru,Russian,1
805ec16cca,"И это также бесспорно, что экосистема стала более сложной в последние несколько лет развития домовладельцев.","Экологическое поле современных людей намного проще, чем у древних.",ru,Russian,2
cb1ca96348,"Gần ngã tư là những con đường phía sau Lalelli, nơi bạn sẽ tìm thấy quần áo giá rẻ.",Quần áo giá rẻ đang được bán ở Lali.,vi,Vietnamese,0
fc11d4b8cb,"Ogle, είπε με μια φωνή που είναι κρύα και χάλυβα, ο σταθμός σας βρίσκεται στο κατάστρωμα των όπλων.",Ο Ogle είναι πάντα στο πυροβόλο όπλο.,el,Greek,1
d617a91897,"Der Zugriff auf unsere Website steht jedem offen, der über einen Computer und ein Modem verfügt.","Die Menschen benötigen sowohl einen Computer als auch ein Modem, um den Campus zu betreten.",de,German,0
cfcc3db071,Περιπλανηθείτε και μιλήστε με ηθοποιούς που παίζουν ρόλους ναυτικών και πεζοπόρων.,Οι ηθοποιοί λαμβάνουν δέκα δολάρια την ημέρα για να προσποιούνται ότι είναι προσκυνητές.,el,Greek,1
75668a307a,"Die vom LSC beauftragten Anwälte müssen die Possen ihrer Mandanten überwachen und sich aus Fällen zurückziehen, in denen ihre ausländischen Mandanten die USA verlassen.",LSC finanziert nur Medizinstudenten.,de,German,2
e0a10d2700,ผู้คนในสหรัฐอเมริกาหวังว่าจะได้รับผลแห่งสันติภาพ เนื่องจากการใช้จ่ายด้านความมั่นคงแห่งชาติของอเมริกาถูกตัดเพื่อให้สอดคล้องกับการสิ้นสุดของภัยคุกคามทางทหารของโซเวียต,งบประมาณด้านกลาโหมถูกตัดกว่าห้าหมื่นล้านดอลลาร์ต่อปี,th,Thai,1
f3b28e7838,لا أعرف ما إذا كان قد بقي في أوغوستا بعد ذلك.,استمروا في البقاء في أوغوستا حتى بعد الهجمات.,ar,Arabic,1
6b0aa92b21,الیکس کارل مارکس گلی کے جنوب مشرق میں اپارٹمنٹس ، ہوٹلوں اور سودے بازی کی دکانوں کا روک تھام۔,کارل مارکس الی قدیم شکل میں ہے,ur,Urdu,2
d45cb2bcd9,善良的博士斯波纳是个留着白发，天真无邪的好人，为新学院服务了半个世纪，成为一名杰出的学者和合格的行政人员。,博士Spooner成为新学院的成员已有几十年了。,zh,Chinese,0
68c683cead,ฉันสงสัยว่าเขาพูดอะไรกับฉันในเวลานี้ หากความชั่วร้ายคืองานของคุณ,เขาถาม แต่ก็ยังเล่นตลกเพราะคุณใช่หรือไม่?,th,Thai,0
feca987ee5,Вашата инвестиция поддържа високото качество на всички музейни събития и предоставя възможности за нови постижения.,Инвестицията не засяга музея по никакъв начин.,bg,Bulgarian,2
bb7a6fbe4d,"Αυτός ο προϋπολογισμός κάνει μερικές μεγάλες - αν αμφισβητούμενες - επιλογές, μόνο έμμεσα.",Ο προϋπολογισμός παίρνει μερικά ενδιαφέροντα βήματα.,el,Greek,0
4bc00e857f,فلماذا يخلق جيتس مثل هذه الوتيرة المحمومة؟,كان الرئيس يتساءل لماذا كان مصنع جيتس ينتج الكثير من الآلات.,ar,Arabic,1
64fdc25be0,"NCTC Başkanı, Ulusal İstihbarat Direktörü, örneğin, II. Seviye II rütbesi olmalı, ancak farklı bir başlık olmalıdır.","NCTC başkanı, Milli İstihbarat Dairesi Müdür Yardımcısı rütbesinin altında olmalıdır.",tr,Turkish,2
06617e1cb3,"Şöyle gidiyor: Tanrı, Julian Wade'in geleceği hakkında söylendi.","Etrafta pek fazla insan olmasa da, Lord Julian Wade'in büyük bir girişi vardı.",tr,Turkish,1
f7ca0779b6,"Era una morena de pelo largo, rostro regordete, labios carnosos y dientes grandes.",Le encantaba llevar ropa roja y pintar labios rojos,es,Spanish,1
38ab832adb,"Söylemenin kolay olduğunu biliyoruz, sağlam bir delik açacağız ve hiçbir şey olmayacak ve sonra testi uzun süre yapmanın tek yolunun iyi olacağını söylüyorlar.","Test, özellikle beton deliklerin yapımında zaman alır.",tr,Turkish,0
312d47f06e,"Si le produit présente des fonctionnalités plus nouvelles ou innovantes, des prototypes entièrement intégrés ont souvent été utilisés pour vérifier la conformité de la conception aux exigences.",Les exigences de conception ont souvent été démontrées par le prototypage.,fr,French,0
2c69372b6b,Súng và vũ khí khác được bao gồm trong danh mục này.,Súng nằm trong danh mục.,vi,Vietnamese,0
b2b798cf16,"Και στο κοινωνικό δράμα, οι ευκαιρίες να παίξουν και να συντονίσουν διαφορετικούς ρόλους βοηθούν τα παιδιά να κατανοήσουν τις ομοιότητες και τις διαφορές μεταξύ των ανθρώπων όσον αφορά τις επιθυμίες, τις πεποιθήσεις και τα συναισθήματα.",Τα παιδιά δεν μπορούν να μάθουν τίποτα.,el,Greek,2
c41865469e,"Και είσαι μειοψηφία και είσαι κολλημένος σε αυτήν, αλλά ...",Δεν είσαι μειονότητα.,el,Greek,2
651eb1452f,"Ndio, walikuwa na kundi lote la vitu ambavyo vilivunjika kwa wakati mmoja",Hakuna mali yao iliyovunjwa.,sw,Swahili,2
b8c0ea33e8,"Vào ngày 9 tháng 9, có một tin tức kịch tính từ Afghanistan.",Chúng tôi được thông báo về một cuộc tấn công sắp xảy ra vào ngày 9 tháng 9.,vi,Vietnamese,1
f089bc381e,"Ο Hamiltonian δηλώνει ότι ένα γυάλινο γυάλινο Hamin, όπου ένα γυάλινο γυάλινο σκεύος είναι ένα διαταραγμένο μαγνητικό υλικό",Τα κινούμενα γυαλιά δεν έχουν μαγνητική δύναμη.,el,Greek,2
2d172e4ceb,Название богатства также может происходить от названий предметов или животных.,Деньги получили свое название от животных.,ru,Russian,0
d10fd524d4,Η μόνη ερώτηση στο βιβλίο σχετικά με την έρευνα της ΝΕΑ είναι: Έχετε διαβάσει κάποια βιβλιογραφία τον τελευταίο χρόνο;,Η ΝΕΑ είναι πολύ απασχολημένη να υποβάλλει λεπτομερείς ερωτήσεις σχετικά με τη λογοτεχνία στην έρευνά της.,el,Greek,1
de2b66415a,Nous attendons avec impatience un débat national sur les points que nous avons recommandés et nous participerons activement à ce débat.,Nous aimerions discuter des recommandations.,fr,French,0
c45b7d5c2d,"Đó sẽ là một dấu hiệu của sự nói dối, Blood nói, với cùng một giọng vô nghĩa; Và anh thở dài.",Blood nói rằng sẽ không có tín hiệu nào được đưa ra và những người khác sẽ phải phát hiện ra nó.,vi,Vietnamese,2
9dd6ed73c9,"Và, tất nhiên, những tượng đài vĩ đại của sự hiểu biết về tự do ở thế kỷ 18 là Hiến pháp và Tuyên ngôn Nhân quyền.",Không ai hiểu được tự do trong thế kỷ mười tám.,vi,Vietnamese,2
2a1b683027,"كنا نعلم جيدًا ما كان يقصده """,لم يكن لدينا المزيد من الأسئلة حول هذا.,ar,Arabic,1
eb3bc899d5,Никаких признаков внутренней опасности не было.,"Это предполагало угрозу в Ирландии, но не в Соединенных Штатах.",ru,Russian,1
f7f23d8382,49 اجرت پریمیم کریم اسکیمرز کو آسانی سے موثر ادائیگی / لاگت کے فوائد حاصل کرنے کی اجازت دیتا ہے۔,گھوٹالے کرنے والے آگے بڑھ سکتے ہیں اور وہ جو بھی کرتے ہیں اس کی ادائیگی کرسکتے ہیں,ur,Urdu,0
9a68628f37,ค่าเล่าเรียนของนักเรียนเพิ่มขึ้น 12% ในช่วงปี 1992–92 ซึ่งเพิ่มขึ้นอย่างมีนัยสำคัญ,อัตราค่าเล่าเรียนจะลดลงถึง 40%,th,Thai,2
e79ed0740a,"Партнер Хазми вспоминает, что примерно в это время Хаджи отправился в незапланированную поездку в аэропорт Сан-Диего.",Домохозяйка Хазми начала сомневаться.,ru,Russian,1
c223d3ee34,انفجرت كرة من وقود الطائرات وعطلت مجموعة من المصاعد,كانت النار ساخنة بدرجة كافية لإذابة بعض النوافذ الزجاجية في المنطقة.,ar,Arabic,1
07a5e0a856,"Doktorlar HIC'lerin yıllık ödemeler için gerekli olduğunun farkında olduklarından, programa verilen eğitim yanıtı uyumu teşvik eder ve gelecekte bir hata caydırıcı olarak hizmet eder.","HIC, taleplerin izlenmesinden sorumlu departman değildir.",tr,Turkish,2
8912eb2833,我认为这就是我记得它的原因。,这可能就是我记得他的名字的原因。,zh,Chinese,1
9a84bf3daa,"Und ich sagte, okay, das ist gut, okay, so etwas.","Ich sagte, dass mir die neue Version des Songs gefällt.",de,German,1
b7b00926ea,در حقیقت ، اگر ہم اپنی روزی کمانے کے لئے اپنے منتخب کردہ ذرائع استعمال نہیں کرتے ہیں تو ہم تباہ ہوجائیں گے۔,انسام حمیشا کسی کو ایسی حالت میں زندہ لاتے ہیں جہاں وہ معاش نہیں کما رہے تھے۔,ur,Urdu,2
7e83ad588c,كما هو الحال مع جميع الهدايا المقدمة للمعهد ، سيتم استخدام 100٪ من مساهمتك بشكل مباشر للبحث.,كل قرش تتبرع به يساعد في البحث.,ar,Arabic,0
6eff086099,是的，的确，我有像这样的大歌手或姐姐,我有一个比我大的姐姐。,zh,Chinese,0
847af9fe51,لترتيبات الفندق ، انظر تقرير المخابرات ، تحقيق خالد ، يناير.,لا شيء معروف عن ترتيبات الفندق.,ar,Arabic,2
fd5d749dee,Ще намерите хубав плаж близо до Бату Хитам.,В близост до Бату Хитам няма плажове.,bg,Bulgarian,2
46a93c5fec,Сегодня в Пекине от него не осталось и следа.,В Пекине вряд ли можно увидеть оригинальные картины.,ru,Russian,1
f292e326c3,Αυτή είναι η νομική βάση για την αδιάφορη αγκαλιά του Anthony Kennedy των δικαιωμάτων των πολιτών.,Ο Κένεντι τάσσεται υπέρ των ομοσπονδιακών δικαιωμάτων.,el,Greek,2
7cd388dd09,Los ingresos por entradas no comienzan a cubrir los costos de estos programas.,Las ganancias de las entradas ciertamente cubrirán el costo de estos programas.,es,Spanish,2
f0c6c36fcc,Đội ngũ an toàn thông tin thực hiện 8 đến 12 buổi mỗi tháng.,Đội bảo vệ khóa nhiều ổ khóa trong một năm.,vi,Vietnamese,0
3bd72de755,پی۔ s آپ کے تحائف 85 سال منانے کے لئے اہم ہیں ، جس سے انڈونیشی سوک تھیٹر ملک کا سب سے قدیم مستقل کمیونٹی تھیٹر بنا۔,ایک اور تھیٹر تھا جس نے حال ہی میں اپنی 84 ویں سالگرہ منائی ، لیکن پھر یہ جل گئی۔,ur,Urdu,1
52c7d7645b,"Μέρος των Ένοπλων Δυνάμεων είναι το Κατασκευαστικό Τάγμα, το οποίο σύντομα θα γίνει το C.B.",Η Battalion Construction Company είναι ένας ανεξάρτητος οργανισμός που δεν συνδέεται με τις ένοπλες δυνάμεις.,el,Greek,2
7de1069fea,"Непреднамеренное удаление дефиса из компьютерной массы математических инструкций, кодированных для руководства восхождением.",Отсутствие дефиса может вызвать проблемы с собственными директивами.,ru,Russian,0
